70BCSV 	
// AQ6370D OPTICAL SPECTRUM ANALYZER //                 
35
1549.4000, -64.070
1549.4200, -62.095
1549.4400, -61.745
1549.4600, -58.547
1549.4800, -51.291
1549.5000, -49.187
1549.5200, -48.473
1549.5400, -48.114
1549.5600, -47.818
1549.5800, -47.843
1549.6000, -48.376
1549.6200, -50.950
1549.6400, -56.952
1549.6600, -61.045
1549.6800, -60.443
1549.7000, -63.544
1549.7200,-210.000
1549.7400, -62.129
1549.7600, -62.838
1549.7800, -65.922
1549.8000, -66.543
1549.8200, -73.335
1549.8400, -64.768
1549.8600, -65.259
1549.8800, -76.564
1549.9000, -63.705
1549.9200, -66.873
1549.9400, -65.628
1549.9600, -61.597
1549.9800,-210.000
1550.0000, -62.770
1550.0200, -63.720
1550.0400, -67.828
1550.0600, -83.757
1550.0800, -74.758
1550.1000, -64.808
1550.1200, -67.618
1550.1400, -62.782
1550.1600, -66.205
1550.1800,-210.000
1550.2000, -74.757
1550.2200, -63.043
1550.2400, -61.564
1550.2600,-210.000
1550.2800, -69.999
1550.3000, -63.957
1550.3200, -67.868
1550.3400, -64.265
1550.3600, -67.340
1550.3800, -63.114
1550.4000, -65.974
1550.4200, -62.902
1550.4400, -64.418
1550.4600, -60.292
1550.4800, -71.304
1550.5000, -70.442
1550.5200, -68.939
1550.5400, -64.245
1550.5600, -62.507
1550.5800, -65.253
1550.6000, -64.847
1550.6200, -67.078
1550.6400, -62.621
1550.6600, -64.263
1550.6800, -65.091
1550.7000, -70.212
1550.7200, -67.780
1550.7400, -63.228
1550.7600, -66.411
1550.7800, -62.041
1550.8000, -61.392
1550.8200, -66.441
1550.8400, -67.572
1550.8600, -63.780
1550.8800, -67.612
1550.9000, -69.924
1550.9200, -62.272
1550.9400, -63.830
1550.9600, -65.065
1550.9800, -68.826
1551.0000,-210.000
1551.0200,-210.000
1551.0400, -64.279
1551.0600, -63.779
1551.0800, -67.862
1551.1000, -61.360
1551.1200, -60.575
1551.1400,-210.000
1551.1600, -66.286
1551.1800,-210.000
1551.2000, -64.222
1551.2200, -62.895
1551.2400, -70.677
1551.2600, -65.776
1551.2800, -62.317
1551.3000,-210.000
1551.3200, -75.193
1551.3400, -65.248
1551.3600, -65.017
1551.3800, -75.956
1551.4000,-210.000
1551.4200, -62.813
1551.4400, -62.602
1551.4600, -69.651
1551.4800, -69.784
1551.5000, -71.109
1551.5200, -67.108
1551.5400, -65.016
1551.5600,-210.000
1551.5800, -66.499
1551.6000, -65.129
1551.6200, -67.071
1551.6400, -69.989
1551.6600, -66.860
1551.6800, -63.999
1551.7000, -62.811
1551.7200, -64.389
1551.7400, -62.639
1551.7600, -70.059
1551.7800, -68.459
1551.8000, -67.944
1551.8200, -67.034
1551.8400, -66.434
1551.8600, -69.849
1551.8800, -63.773
1551.9000,-210.000
1551.9200, -67.900
1551.9400, -67.564
1551.9600,-210.000
1551.9800, -67.899
1552.0000, -64.505
1552.0200, -67.813
1552.0400, -62.312
1552.0600, -65.196
1552.0800,-210.000
1552.1000,-210.000
1552.1200, -63.839
1552.1400, -61.550
1552.1600, -64.122
1552.1800, -61.411
1552.2000, -63.738
1552.2200,-210.000
1552.2400, -64.067
1552.2600, -67.986
1552.2800, -67.103
1552.3000,-210.000
1552.3200,-210.000
1552.3400, -61.951
1552.3600, -64.987
1552.3800, -64.012
1552.4000, -72.365
1552.4200, -70.351
1552.4400, -64.463
1552.4600, -67.601
1552.4800, -75.425
1552.5000, -65.482
1552.5200, -68.815
1552.5400, -68.355
1552.5600, -63.636
1552.5800, -70.923
1552.6000, -62.970
1552.6200,-210.000
1552.6400, -68.604
1552.6600, -66.216
1552.6800, -62.777
1552.7000, -62.554
1552.7200, -70.836
1552.7400, -65.310
1552.7600, -66.070
1552.7800, -64.897
1552.8000, -66.427
1552.8200, -69.450
1552.8400,-210.000
1552.8600, -67.062
1552.8800, -66.784
1552.9000,-210.000
1552.9200, -67.361
1552.9400, -65.356
1552.9600,-210.000
1552.9800, -63.765
1553.0000, -66.364
1553.0200, -69.979
1553.0400,-210.000
1553.0600, -61.176
1553.0800, -63.648
1553.1000, -65.710
1553.1200, -65.235
1553.1400,-210.000
1553.1600, -65.657
1553.1800, -68.115
1553.2000, -61.957
1553.2200,-210.000
1553.2400, -64.060
1553.2600, -70.121
1553.2800, -63.470
1553.3000, -69.204
1553.3200, -72.359
1553.3400, -64.263
1553.3600, -65.003
1553.3800, -64.169
1553.4000, -65.048
1553.4200, -68.301
1553.4400, -63.469
1553.4600, -68.398
1553.4800, -65.427
1553.5000, -62.523
1553.5200, -65.328
1553.5400, -63.437
1553.5600, -65.209
1553.5800, -68.446
1553.6000, -70.499
1553.6200,-210.000
1553.6400, -78.529
1553.6600, -64.719
1553.6800, -66.915
1553.7000, -65.576
1553.7200,-210.000
1553.7400, -60.639
1553.7600, -62.372
1553.7800, -63.436
1553.8000, -66.644
1553.8200, -73.461
1553.8400, -68.915
1553.8600, -64.433
1553.8800, -65.448
1553.9000, -69.443
1553.9200, -62.809
1553.9400, -65.548
1553.9600, -76.226
1553.9800, -70.827
1554.0000,-210.000
1554.0200, -67.885
1554.0400, -65.277
1554.0600, -65.021
1554.0800, -77.224
1554.1000, -66.544
1554.1200, -64.887
1554.1400, -67.672
1554.1600, -65.891
1554.1800, -65.324
1554.2000, -64.510
1554.2200, -63.432
1554.2400, -65.157
1554.2600, -67.712
1554.2800, -62.902
1554.3000, -63.640
1554.3200,-210.000
1554.3400, -65.597
1554.3600, -65.395
1554.3800, -61.970
1554.4000,-210.000
1554.4200,-210.000
1554.4400, -67.587
1554.4600, -64.312
1554.4800, -67.839
1554.5000, -66.323
1554.5200, -64.015
1554.5400, -74.942
1554.5600, -68.489
1554.5800, -67.310
1554.6000, -67.197
1554.6200, -62.151
1554.6400, -70.336
1554.6600,-210.000
1554.6800, -64.349
1554.7000,-210.000
1554.7200, -68.746
1554.7400, -72.473
1554.7600, -69.375
1554.7800, -65.418
1554.8000, -69.828
1554.8200, -63.350
1554.8400, -64.196
1554.8600, -61.623
1554.8800, -67.347
1554.9000, -79.057
1554.9200, -62.843
1554.9400, -63.888
1554.9600, -76.859
1554.9800, -63.888
1555.0000, -66.538
